filename	0	0		2.0 Mapping Tables - Hospitals/Michigan Medicine ADT 2.0 table 03-31-2021.xlsx			
MSH-4	2	1	Hospital Value	Description			4
MSH-4	3	1	2.16.840.1.113883.3.1481.1.2.2	Hospital Name			2
MSH-4	4	1	2.16.840.1.113883.3.4220.4.10001	UNIVERSITY HOSPITAL			00000000
MSH-4	5	1	2.16.840.1.113883.3.4220.4.10002	TAUBMAN CENTER			00000000
MSH-4	6	1	2.16.840.1.113883.3.4220.4.10003	VONVOIGTLANDER WOMEN'S HOSPITAL			00000000
MSH-4	7	1	2.16.840.1.113883.3.4220.4.10004	MEDICAL PROFESSIONAL BUILDING			00000000
MSH-4	8	1	2.16.840.1.113883.3.4220.4.10005	MOTT CHILDREN'S HOSPITAL			00000000
MSH-4	9	1	2.16.840.1.113883.3.4220.4.10006	MED INN BUILDING			00000000
MSH-4	10	1	2.16.840.1.113883.3.4220.4.10007	CARDIOVASCULAR CENTER			00000000
MSH-4	11	1	2.16.840.1.113883.3.4220.4.10008	CANCER CENTER			00000000
MSH-4	12	1	2.16.840.1.113883.3.4220.4.10009	UNIVERSITY HOSPITAL SOUTH			00000000
MSH-4	13	1	2.16.840.1.113883.3.4220.4.10102	BRIARWOOD 02			00000000
MSH-4	14	1	2.16.840.1.113883.3.4220.4.10103	BRIARWOOD 03			00000000
MSH-4	15	1	2.16.840.1.113883.3.4220.4.10104	BRIARWOOD 04			00000000
MSH-4	16	1	2.16.840.1.113883.3.4220.4.10105	BRIARWOOD 05			00000000
MSH-4	17	1	2.16.840.1.113883.3.4220.4.10109	BRIARWOOD 09			00000000
MSH-4	18	1	2.16.840.1.113883.3.4220.4.10110	BRIARWOOD 10			00000000
MSH-4	19	1	 2.16.840.1.113883.3.4220	UMHS PARENT HOSPITAL			00000000
MSH-4	20	1	2.16.840.1.113883.3.4220.4.10201	YPSILANTI HEALTH CENTER			00000000
MSH-4	21	1	2.16.840.1.113883.3.4220.4.10202	KMS			00000000
MSH-4	22	1	2.16.840.1.113883.3.4220.4.10203	EAST ANN ARBOR SURGERY & MPC			00000000
MSH-4	23	1	2.16.840.1.113883.3.4220.4.10204	BRIGHTON HEALTH CENTER			00000000
MSH-4	24	1	2.16.840.1.113883.3.4220.4.10206	CANTON HEALTH CENTER			00000000
MSH-4	25	1	2.16.840.1.113883.3.4220.4.10207	LIVONIA CTR FOR SPECIALTY CARE			00000000
MSH-4	26	1	2.16.840.1.113883.3.4220.4.10208	CHELSEA HEALTH CENTER			00000000
MSH-4	27	1	2.16.840.1.113883.3.4220.4.10209	DEXTER HEALTH CENTER			00000000
MSH-4	28	1	2.16.840.1.113883.3.4220.4.10210	DOMINO'S FARMS			00000000
MSH-4	29	1	2.16.840.1.113883.3.4220.4.10211	E ANN ARBOR HEALTH & GERIATRIC			00000000
MSH-4	30	1	2.16.840.1.113883.3.4220.4.10212	HOWELL PEDIATRICS			00000000
MSH-4	31	1	2.16.840.1.113883.3.4220.4.10213	KELLOGG  EYE CENTER - MILFORD			00000000
MSH-4	32	1	2.16.840.1.113883.3.4220.4.10214	KELLOGG EYE CENTER - BRIGHTON			00000000
MSH-4	33	1	2.16.840.1.113883.3.4220.4.10215	LIVONIA HEALTH CENTER			00000000
MSH-4	34	1	2.16.840.1.113883.3.4220.4.10216	MED SCIENCE RESEARCH BLDG II			00000000
MSH-4	35	1	2.16.840.1.113883.3.4220.4.10217	NORTH CAMPUS ADMIN COMMON-NCAC			00000000
MSH-4	36	1	2.16.840.1.113883.3.4220.4.10218	RACHEL UPJOHN BUILDING			00000000
MSH-4	37	1	2.16.840.1.113883.3.4220.4.10219	SALINE HEALTH CENTER			00000000
MSH-4	38	1	2.16.840.1.113883.3.4220.4.10220	KELLOGG EYE CENTER - ANN ARBOR			00000000
MSH-4	39	1	2.16.840.1.113883.3.4220.4.10221	WEST ANN ARBOR HEALTH CTR			00000000
MSH-4	40	1	2.16.840.1.113883.3.4220.4.10222	NORTH CAMPUS RESEARCH COMPLEX			00000000
MSH-4	41	1	2.16.840.1.113883.3.4220.4.10223	KMS SOUTH			00000000
