filename	0	0		2.0 Mapping Tables - Hospitals/McLaren Caro Region ADT 2.0 table 03-26-19.xlsx			
MSH-4	2	1	Hospital Value	Description			4
MSH-4	3	1	2.16.840.1.113883.3.1481.1.2.2	Hospital Name			2
MSH-4	4	1	2.16.840.1.113883.3.4376.1300	McLaren Caro Region			00000000
PID-8	2	3	MiHIN Value	Description	Hospital Value		4
PID-8	3	3	M	Male	M		2
PID-8	4	3	F	Female	F		4
PID-8	5	3	M	Male	M		4
PID-8	6	3	O	Other			4
PID-8	7	3	U	Unknown	U		4
PID-8	8	3	A	Ambiguous			4
PID-8	9	3	N	Not Applicable			4
PID-10	2	6	MiHIN Value	Description	Hospital Value		4
PID-10	3	6	2106-3	White	W		2
PID-10	4	6	1002-5	American Indian or Alaska Native	1002-5		4
PID-10	5	6	2028-9	Asian	2028-9		4
PID-10	6	6	2054-5	Black or African American	2054-5		4
PID-10	7	6	2076-8	Native Hawaiian or Other Pacific Islander	2076-8		4
PID-10	8	6	2106-3	White	2106-3		4
PID-10	9	6	2131-1	Other Race	2131-1		4
PID-10	10	6	MR	Multi-Racial			4
PID-10	11	6	PR	Patient Refused 	UNK		4
PID-22	2	9	MiHIN Value	Description	Hospital Value		4
PID-22	3	9	H	Hispanic or Latino	Hisp		2
PID-22	4	9	H	Hispanic or Latino	E1		4
PID-22	5	9	N	Not Hispanic or Latino	E2		4
PID-22	6	9	U	Unknown			4
PID-22	7	9	D	Declined	E7		4
PID-22	8	9	AN	Alaskan Native 			4
PID-22	9	9	AR	Arabic 			4
PID-22	10	9	AS	Asian 			4
PID-22	11	9	CA	Caucasian			4
PID-22	12	9	CHA	Chaldean 			4
PID-22	13	9	CHI	Chinese 			4
PID-22	14	9	DU	Dutch 			4
PID-22	15	9	EG	Egyptian 			4
PID-22	16	9	FR	French 			4
PID-22	17	9	GER	German 			4
PID-22	18	9	GRE	Greek 			4
PID-22	19	9	HA	Hawaiian 			4
PID-22	20	9	IRA	Iranian 			4
PID-22	21	9	IRQ	Iraqi 			4
PID-22	22	9	IRH	Irish 			4
PID-22	23	9	ITA	Italian 			4
PID-22	24	9	JA	Japanese 			4
PID-22	25	9	JE	Jewish 			4
PID-22	26	9	JO	Jordanian 			4
PID-22	27	9	KO	Korean 			4
PID-22	28	9	LE	Lebanese  			4
PID-22	29	9	MAC	Macedonian 			4
PID-22	30	9	ME	Middle Eastern			4
PID-22	31	9	MUL	Multi-Ethnic 			4
PID-22	32	9	NA	Native American			4
PID-22	33	9	O	Other 			4
PID-22	34	9	PO	Polish 			4
PID-22	35	9	RU	Russian 			4
PID-22	36	9	SC	Scottish 			4
PID-22	37	9	UK	Ukrainian 			4
PID-22	38	9	VIT	Vietnamese 			4
PID-30	2	12	MiHIN Value	Description	Hospital Value		4
PID-30	3	12	Y	Expired	E		2
PID-30	4	12	Y	Deceased/Yes	Y		4
PID-30	5	12	N	Not Deceased/No	N		4
DG1-6	2	15	MiHIN Value	Description	Hospital Value		4
DG1-6	3	15	A	Admitting	AD		2
DG1-6	4	15	A	Admitting	A		4
DG1-6	5	15	F	Final	F		4
DG1-6	6	15	W	Working 	W		4
DG1-6	7	15	O	Other			4
PV1-2	2	18	MiHIN Value	Description	Hospital Value		4
PV1-2	3	18	E	Emergency	ER		2
PV1-2	4	18	B	Obstetrics			4
PV1-2	5	18	C	Commercial Account			4
PV1-2	6	18	E	Emergency	E		4
PV1-2	7	18	I	Inpatient	I		4
PV1-2	8	18	N	Not Applicable			4
PV1-2	9	18	O	Outpatient	O		4
PV1-2	10	18	P	Preadmit			4
PV1-2	11	18	R	Recurring patient	R		4
PV1-2	12	18	U	Unknown			4
PV1-2	13	18	IH	IP Hospice 			4
PV1-2	14	18	NB	Newborn			4
PV1-2	15	18	OB	Observation 			4
PV1-2	16	18	SN	Skilled Nursing 			4
PV1-2	17	18	SA	Surgery Admit 			4
PV1-4	2	21	MiHIN Value	Description	Hospital Value		4
PV1-4	3	21	E	Emergency	E		2
PV1-4	4	21	A	Accident			4
PV1-4	5	21	C	Elective	3		4
PV1-4	6	21	E	Emergency	1		4
PV1-4	7	21	L	Labor and Delivery			4
PV1-4	8	21	N	Newborn (Birth in healthcare facility)	4		4
PV1-4	9	21	R	Routine			4
PV1-4	10	21	U	Urgent	2		4
PV1-4	11	21	TC	Trauma Center 	5		4
PV1-4	12	21	O	Other	9		4
PV1-14	2	24	MiHIN Value	Description	Hospital Value		4
PV1-14	3	24	2	Clinic referral	E		2
PV1-14	4	24	1	Physician referral	2		4
PV1-14	5	24	2	Clinic referral			4
PV1-14	6	24	3	HMO referral	3		4
PV1-14	7	24	4	Transfer from a hospital	4		4
PV1-14	8	24	5	Transfer froma skilled nursing facility	5		4
PV1-14	9	24	6	Transfer from another health care facility	6		4
PV1-14	10	24	7	Emergency Room	7		4
PV1-14	11	24	8	Court/Law enforcement	8		4
PV1-14	12	24	9	Information not available	9		4
PV1-14	13	24	SR	Self-Referral	1		4
PV1-14	14	24	TRNF	Transfer from a non-health care facility			4
PV1-14	15	24	TRAD	Transfer from Ambulatory Department	E		4
PV1-18	2	27	MiHIN Suggested Values		Hospital Value	Description	4
PV1-18	3	27			A	Anonymous	2
PV1-18	4	27	1	Anonymous			4
PV1-18	5	27	2	Confidential			4
PV1-18	6	27	3	Employee			4
PV1-18	7	27	4	Dismissed			4
PV1-18	8	27	5	No Medicare			4
PV1-18	9	27	6	Prisoner			4
PV1-18	10	27	7	VIP			4
PV1-18	11	27	8	Staff Dependent			4
PV1-18	12	27	9	Benefactor			4
PV1-18	13	27	10	Employee Dependent			4
PV1-18	14	27	11	Non-Employee			4
PV1-18	15	27	12	Volunteer			4
PV1-18	16	27	13	Staff Physician			4
PV1-18	17	27	14	Non V.I.P			4
PV1-18	18	27	15	Retired Employee			4
PV1-18	19	27	42	Homeless			4
PV1-18	20	27	44	Celebrity			4
PV1-18	21	27	45	Donor			4
PV1-18	22	27	46	Transplant			4
PV1-18	23	27	47	Voucher			4
PV1-18	24	27	48	Board Member			4
PV1-18	25	27	49	Clergy			4
PV1-18	26	27	52	Other			4
PV1-18	27	27	58	Organ Donor			4
PV1-18	28	27	59	Organ 			4
PV1-18	29	27	60	Select Specialty			4
PV1-18	30	27			ED	Emergency Department	00000000
PV1-18	31	27			IP	Inpatient	00000000
PV1-18	32	27			NP	Lab Non-Patient-Drop Offs	00000000
PV1-18	33	27			OP	Outpatient	00000000
PV1-18	34	27			TH	Therapies	00000000
PV1-18	35	27			OS	Outpatient Surgery	00000000
PV1-18	36	27			SB	Swing Bed	00000000
PV1-18	37	27			OV	Observation	00000000
PV1-18	38	27			CM	Caro Medical Clinic	00000000
PV1-18	39	27			ZZ	Other - Physician Rental	00000000
PV1-18	40	27			CB	Community Health Benefit	00000000
PV1-18	41	27			HS	Inpatient-Hospice	00000000
PV1-18	42	27			RE	Inpatient-Respite	00000000
PV1-18	43	27			HL	Health Services	00000000
PV1-18	44	27			CR	CRNA Anesthesia Pro Fee	00000000
PV1-18	45	27			TC	Lab  Tuscola County Medical Care Community	00000000
PV1-18	46	27			TR	Other Procedures, IV therp, blood transf, rad proc	00000000
PV1-18	47	27			LS	LAB Send Outs	00000000
PV1-18	48	27			SS	Sleep Study	00000000
PV1-18	49	27			LP	Lab Proficiency Testing	00000000
PV1-18	50	27			QC	Caro Quick Care	00000000
PV1-18	51	27			SL	Senior Life Solutions	00000000
PV1-18	52	27			OT	Occupational Therapy	00000000
PV1-18	53	27			HM	Hill Medical Clinic	00000000
PV1-18	54	27			WC	Wound Care	00000000
PV1-18	55	27			VC	Vassar Clinic	00000000
PV1-18	56	27			TB	Tuscola Behavioral Health Clinic	00000000
PV1-18	57	27			LD 	Lab Drug Screen Court Ordered or Employer Request	00000000
PV1-10	2	31	MiHIN Suggested Values		Hospital Value	Description	4
PV1-10	3	31			121	Pediatrics	2
PV1-10	4	31	104	Cardiology - General			4
PV1-10	5	31	105	Emergency Medicine	ED	Emergency Department	4
PV1-10	6	31	107	Geriatrics			4
PV1-10	7	31	108	Gastroenterology			4
PV1-10	8	31	109	Gynecology			4
PV1-10	9	31	110	Hospice Medicine			4
PV1-10	10	31	111	Medical Intensive Care			4
PV1-10	11	31	112	Internal Medicine			4
PV1-10	12	31	114	Neuro ICU			4
PV1-10	13	31	115	Neurology			4
