filename	0	0		2.0 Mapping Tables - Hospitals/Lake Huron Medical Center ADT 2.0 table 8-30-17.xlsx			
MSH-4	2	1	Hospital Value	Description			4
MSH-4	3	1	2.16.840.1.113883.3.1481.1.2.2	Hospital Name			2
MSH-4	4	1	2.16.840.1.113883.3.3238.50.958	Lake Huron Medical Center			00000000
PID-8	2	3	MiHIN Value	Description	Hospital Value		4
PID-8	3	3	M	Male	M		2
PID-8	4	3	F	Female	F		4
PID-8	5	3	M	Male	M		4
PID-8	6	3	O	Other	TF, TM, O		4
PID-8	7	3	U	Unknown	U		4
PID-8	8	3	A	Ambiguous			4
PID-8	9	3	N	Not Applicable			4
PID-10	2	6	MiHIN Value	Description	Hospital Value		4
PID-10	3	6	2106-3	White	W		2
PID-10	4	6	1002-5	American Indian or Alaska Native	Am Indian		4
PID-10	5	6	2028-9	Asian	Asian		4
PID-10	6	6	2054-5	Black or African American	Black		4
PID-10	7	6	2076-8	Native Hawaiian or Other Pacific Islander	Pac Islander		4
PID-10	8	6	2106-3	White	White		4
PID-10	9	6	2131-1	Other Race	Other, Unknown, BlackAmerInd, Asian Indian		4
PID-10	10	6	MR	Multi-Racial	Multiracial		4
PID-10	11	6	PR	Patient Refused 	Pt Refused		4
PID-22	2	9	MiHIN Value	Description	Hospital Value		4
PID-22	3	9	H	Hispanic or Latino	Hisp		2
PID-22	4	9	H	Hispanic or Latino	HISPANIC		4
PID-22	5	9	N	Not Hispanic or Latino	NOT HISPANIC		4
PID-22	6	9	U	Unknown	UNKNOWN		4
PID-22	7	9	D	Declined/Patient Refused 	PT REFUSED		4
PID-22	8	9	AN	Alaskan Native 			4
PID-22	9	9	AR	Arabic 			4
PID-22	10	9	AS	Asian 			4
PID-22	11	9	CA	Caucasian			4
PID-22	12	9	CHA	Chaldean 			4
PID-22	13	9	CHI	Chinese 			4
PID-22	14	9	DU	Dutch 			4
PID-22	15	9	EG	Egyptian 			4
PID-22	16	9	FR	French 			4
PID-22	17	9	GER	German 			4
PID-22	18	9	GRE	Greek 			4
PID-22	19	9	HA	Hawaiian 			4
PID-22	20	9	IRA	Iranian 			4
PID-22	21	9	IRQ	Iraqi 			4
PID-22	22	9	IRH	Irish 			4
PID-22	23	9	ITA	Italian 			4
PID-22	24	9	JA	Japanese 			4
PID-22	25	9	JE	Jewish 			4
PID-22	26	9	JO	Jordanian 			4
PID-22	27	9	KO	Korean 			4
PID-22	28	9	LE	Lebanese  			4
PID-22	29	9	MAC	Macedonian 			4
PID-22	30	9	ME	Middle Eastern			4
PID-22	31	9	MUL	Multi-Ethnic 			4
PID-22	32	9	NA	Native American			4
PID-22	33	9	O	Other 	PUERTO RICAN		4
PID-22	34	9	PO	Polish 			4
PID-22	35	9	RU	Russian 			4
PID-22	36	9	SC	Scottish 			4
PID-22	37	9	UK	Ukrainian 			4
PID-22	38	9	VIT	Vietnamese 			4
PID-30	2	12	MiHIN Value	Description	Hospital Value		4
PID-30	3	12	Y	Expired	E		2
PID-30	4	12	Y	Deceased/Yes	Y		4
PID-30	5	12	N	Not Deceased/No	N		4
DG1-6	2	15	MiHIN Value	Description	Hospital Value		4
