filename	0	0		2.0 Mapping Tables - Hospitals/UP Health System Portage ADT 2.0 table 10-17-19.xlsx			
MSH-4	2	1	Hospital Value	Description			4
MSH-4	3	1	2.16.840.1.113883.3.1481.1.2.2	Hospital Name			2
MSH-4	4	1	2.16.840.1.113883.17.3912	UP Health System - Portage			00000000
PID-8	2	3	MiHIN Value	Description	Hospital Value		4
PID-8	3	3	M	Male	M		2
PID-8	4	3	F	Female	F		4
PID-8	5	3	M	Male	M		4
PID-8	6	3	O	Other	O		4
PID-8	7	3	U	Unknown	U		4
PID-8	8	3	A	Ambiguous			4
PID-8	9	3	N	Not Applicable			4
PID-10	2	6	MiHIN Value	Description	Hospital Value		4
PID-10	3	6	2106-3	White	W		2
PID-10	4	6	1002-5	American Indian or Alaska Native	AA, NA, 		4
PID-10	5	6	2028-9	Asian	AS		4
PID-10	6	6	2054-5	Black or African American			4
PID-10	7	6	2076-8	Native Hawaiian or Other Pacific Islander			4
PID-10	8	6	2106-3	White	CA		4
PID-10	9	6	2131-1	Other Race	OT, UN, HI, 		4
PID-10	10	6	MR	Multi-Racial			4
PID-10	11	6	PR	Patient Refused 			4
PID-22	2	9	MiHIN Value	Description	Hospital Value		4
PID-22	3	9	H	Hispanic or Latino	Hisp		2
PID-22	4	9	H	Hispanic or Latino	H		4
PID-22	5	9	N	Not Hispanic or Latino	N		4
PID-22	6	9	U	Unknown	R		4
PID-22	7	9	D	Declined			4
PID-22	8	9	AN	Alaskan Native 			4
PID-22	9	9	AR	Arabic 			4
PID-22	10	9	AS	Asian 			4
PID-22	11	9	CA	Caucasian			4
PID-22	12	9	CHA	Chaldean 			4
PID-22	13	9	CHI	Chinese 			4
PID-22	14	9	DU	Dutch 			4
PID-22	15	9	EG	Egyptian 			4
PID-22	16	9	FR	French 			4
PID-22	17	9	GER	German 			4
PID-22	18	9	GRE	Greek 			4
PID-22	19	9	HA	Hawaiian 			4
PID-22	20	9	IRA	Iranian 			4
PID-22	21	9	IRQ	Iraqi 			4
PID-22	22	9	IRH	Irish 			4
PID-22	23	9	ITA	Italian 			4
PID-22	24	9	JA	Japanese 			4
PID-22	25	9	JE	Jewish 			4
PID-22	26	9	JO	Jordanian 			4
PID-22	27	9	KO	Korean 			4
PID-22	28	9	LE	Lebanese  			4
PID-22	29	9	MAC	Macedonian 			4
PID-22	30	9	ME	Middle Eastern			4
PID-22	31	9	MUL	Multi-Ethnic 			4
PID-22	32	9	NA	Native American			4
PID-22	33	9	O	Other 			4
PID-22	34	9	PO	Polish 			4
PID-22	35	9	RU	Russian 			4
PID-22	36	9	SC	Scottish 			4
PID-22	37	9	UK	Ukrainian 			4
PID-22	38	9	VIT	Vietnamese 			4
PID-30	2	12	MiHIN Value	Description	Hospital Value		4
PID-30	3	12	Y	Expired	E		2
PID-30	4	12	Y	Deceased/Yes			4
PID-30	5	12	N	Not Deceased/No			4
DG1-6	2	15	MiHIN Value	Description	Hospital Value		4
DG1-6	3	15	A	Admitting	AD		2
DG1-6	4	15	A	Admitting	A		4
DG1-6	5	15	F	Final	F		4
DG1-6	6	15	W	Working 	W		4
DG1-6	7	15	O	Other			4
PV1-2	2	18	MiHIN Value	Description	Hospital Value		4
PV1-2	3	18	E	Emergency	ER		2
PV1-2	4	18	B	Obstetrics			4
PV1-2	5	18	C	Commercial Account			4
PV1-2	6	18	E	Emergency	E		4
PV1-2	7	18	I	Inpatient	I		4
PV1-2	8	18	N	Not Applicable			4
PV1-2	9	18	O	Outpatient	O		4
PV1-2	10	18	P	Preadmit	P		4
PV1-2	11	18	R	Recurring patient			4
PV1-2	12	18	U	Unknown			4
PV1-2	13	18	IH	IP Hospice 			4
PV1-2	14	18	NB	Newborn			4
PV1-2	15	18	OB	Observation 			4
PV1-2	16	18	SN	Skilled Nursing 			4
PV1-2	17	18	SA	Surgery Admit 			4
PV1-4	2	21	MiHIN Value	Description	Hospital Value		4
PV1-4	3	21	E	Emergency	E		2
PV1-4	4	21	A	Accident			4
PV1-4	5	21	C	Elective	EL		4
PV1-4	6	21	E	Emergency	ER		4
PV1-4	7	21	L	Labor and Delivery			4
PV1-4	8	21	N	Newborn (Birth in healthcare facility)	NB		4
PV1-4	9	21	R	Routine			4
PV1-4	10	21	U	Urgent	UR		4
PV1-4	11	21	TC	Trauma Center 			4
PV1-4	12	21	O	Other			4
PV1-14	2	24	MiHIN Value	Description	Hospital Value		4
PV1-14	3	24	2	Clinic referral	E		2
PV1-14	4	24	1	Physician referral	OBS		4
PV1-14	5	24	2	Clinic referral	CLI		4
PV1-14	6	24	3	HMO referral	HMO		4
PV1-14	7	24	4	Transfer from a hospital	TAC		4
PV1-14	8	24	5	Transfer from a skilled nursing facility	TSN		4
PV1-14	9	24	6	Transfer from another health care facility	TOT, TCAH, TNH, THHA		4
PV1-14	10	24	7	Emergency Room	EMR		4
PV1-14	11	24	8	Court/Law enforcement	LAW		4
PV1-14	12	24	9	Information not available	UNK, N, E		4
PV1-14	13	24	SR	Self-Referral			4
PV1-14	14	24	TRNF	Transfer from a non-health care facility	HOME, PHY, SDC, RSHHA, 		4
PV1-14	15	24	TRAD	Transfer from Ambulatory Department			4
PV1-18	2	27	MiHIN Suggested Values		Hospital Value	Description	4
PV1-18	3	27			A	Anonymous	2
PV1-18	4	27	1	Anonymous			4
PV1-18	5	27	2	Confidential			4
PV1-18	6	27	3	Employee			4
PV1-18	7	27	4	Dismissed			4
PV1-18	8	27	5	No Medicare			4
PV1-18	9	27	6	Prisoner			4
PV1-18	10	27	7	VIP			4
PV1-18	11	27	8	Staff Dependent			4
PV1-18	12	27	9	Benefactor			4
PV1-18	13	27	10	Employee Dependent			4
PV1-18	14	27	11	Non-Employee			4
PV1-18	15	27	12	Volunteer			4
PV1-18	16	27	13	Staff Physician			4
PV1-18	17	27	14	Non V.I.P			4
PV1-18	18	27	15	Retired Employee			4
PV1-18	19	27	42	Homeless			4
PV1-18	20	27	44	Celebrity			4
PV1-18	21	27	45	Donor			4
PV1-18	22	27	46	Transplant			4
PV1-18	23	27	47	Voucher			4
PV1-18	24	27	49	Board Member			4
PV1-18	25	27	49	Clergy			4
PV1-18	26	27	52	Other			4
PV1-18	27	27	58	Organ Donor			4
PV1-18	28	27	59	Organ 			4
PV1-18	29	27	60	Select Specialty			4
PV1-18	30	27			CLI	CLINICAL OUTPATIENT	00000000
PV1-18	31	27			ER	EMERGENCY ROOM	00000000
PV1-18	32	27			IN	INPATIENT	00000000
PV1-18	33	27			INO	OBSERVATION PATIENT	00000000
PV1-18	34	27			POV	PROVIDER OFFICE VISIT	00000000
PV1-18	35	27			RCR	RECURRING OUTPATIENT	00000000
PV1-18	36	27			REF	REFERRED OUTPATIENT	00000000
PV1-18	37	27			SDC	SURGICAL DAY CARE	00000000
PV1-18	38	27			PPR	Provider Practice Registration (Outpatient)	00000000
PV1-10	2	31	MiHIN Suggested Values		Hospital Value	Description	4
PV1-10	3	31			121	Pediatrics	2
PV1-10	4	31	104	Cardiology - General	CARDIO	CARDIAC SVCS & PULMONARY SVCS	4
PV1-10	5	31	105	Emergency Medicine	ED	EMERGENCY DEPARTMENT	4
PV1-10	6	31	107	Geriatrics			4
PV1-10	7	31	108	Gastroenterology	GAS	Gastroenterology	4
PV1-10	8	31	109	Gynecology	GYN	Gynecology	4
PV1-10	9	31	110	Hospice Medicine	HOS	HOSPICE	4
PV1-10	10	31	111	Medical Intensive Care			4
PV1-10	11	31	112	Internal Medicine	IME, MED, 	Internal Medicine, MEDICAL, 	4
PV1-10	12	31	114	Neuro ICU			4
PV1-10	13	31	115	Neurology	NEU	Neurology	4
PV1-10	14	31	116	Neonatology	NEO	Neonatology	4
PV1-10	15	31	117	Obstetrics	EDU-BIRTH, 	EDUCATION CHILDBIRTH CLASSES, 	4
PV1-10	16	31	118	Oncology	ONC	Oncology	4
PV1-10	17	31	119	Orthopedics	ORT, SP, 	Orthopedics, sports medicine, 	4
PV1-10	18	31	121	Pediatrics	PED	Pediatrics	4
PV1-10	19	31	123	Physical Medicine and Rehabilitation	REHAB, OT, PT	Rehab Services, Occupational Therapy, Physical Therapy	4
PV1-10	20	31	124	General Surgery	SUR, MSDC, SDC SURG, 	Surgery, MEDICAL SURGICAL DAYCARE, sds surgical, 	4
PV1-10	21	31	125	Surgical Intensive Care	ICUTS	Intensive Care - Trauma - Surg	4
PV1-10	22	31	126	Nephrology Transplant			4
