filename	0	0		2.0 Mapping Tables - Home Health Agencies (HHA)/HHA-Trinity HCHB ADT 2.0 table 11-13-17.xlsx			
MSH-4	2	1	Hospital Value	Description			4
MSH-4	3	1	2.16.840.1.113883.3.1481.1.2.2	Hospital Name			2
MSH-4	4	1	2.16.840.1.113883.3.137.4.4000.10	St. Joseph Home Care and Hospice, Oakland			00000000
MSH-4	5	1	2.16.840.1.113883.3.137.4.4000.20	St. Joseph Home Care and Hospice, AA			00000000
MSH-4	6	1	2.16.840.1.113883.3.137.4.4000.30	St. Joseph Home Care and Hospice, Livingston			00000000
MSH-4	7	1	2.16.840.1.113883.3.137.4.4000.40	Chelsea Home Care			00000000
MSH-4	8	1	2.16.840.1.113883.3.137.4.4000.50	Mercy Home Care and Hospice, Muskegon			00000000
MSH-4	9	1	2.16.840.1.113883.3.137.4.4000.60	Mercy Home Care Grand Rapids			00000000
PID-8	2	3	MiHIN Value	Description	Hospital Value		4
PID-8	3	3	M	Male	M		2
PID-8	4	3	F	Female	F		4
PID-8	5	3	M	Male	M		4
PID-8	6	3	O	Other			4
PID-8	7	3	U	Unknown	U		4
PID-8	8	3	A	Ambiguous			4
PID-8	9	3	N	Not Applicable			4
PID-10	2	6	MiHIN Value	Description	Hospital Value		4
PID-10	3	6	2106-3	White	W		2
PID-10	4	6	1002-5	American Indian or Alaska Native	AMERICAN INDIAN OR ALASKA NATIVE		4
PID-10	5	6	2028-9	Asian	ASIAN		4
PID-10	6	6	2054-5	Black or African American	BLACK OR AFRICAN-AMERICAN		4
PID-10	7	6	2076-8	Native Hawaiian or Other Pacific Islander	NATIVE HAWAIIAN OR PACIFIC ISLANDER		4
PID-10	8	6	2106-3	White	WHITE		4
PID-10	9	6	2131-1	Other Race	UNKNOWN		4
PID-10	10	6	MR	Multi-Racial			4
PID-10	11	6	PR	Patient Refused 			4
PID-22	2	9	MiHIN Value	Description	Hospital Value		4
PID-22	3	9	H	Hispanic or Latino	Hisp		2
PID-22	4	9	H	Hispanic or Latino			4
PID-22	5	9	N	Not Hispanic or Latino			4
PID-22	6	9	U	Unknown			4
PID-22	7	9	D	Declined			4
PID-22	8	9	AN	Alaskan Native 			4
